"","seqnames","start","end","width","strand","Conc","Conc_MSH2","Conc_KO","Fold","p.value","FDR"
"725","10",25851749,25852249,501,"*",5.0352475839083,5.83715233851835,3.07283291446603,2.63482893855788,2.1351158104268e-13,5.03469143060613e-11
"726","3",130341394,130341894,501,"*",5.30003767164086,6.06461511480083,3.5684848296477,2.47738044764486,2.18065434956358e-13,5.1349904448029e-11
"727","5",23486167,23486667,501,"*",5.82444599467113,6.51538523589584,4.44986926503981,1.95986958414254,2.19990383321985e-13,5.17319339091609e-11
"728","3",6928072,6928572,501,"*",5.71741828333843,6.39735817577443,4.38799395828165,1.96782120915826,2.21083139238813e-13,5.19174880741607e-11
"729","18",21320405,21320905,501,"*",4.9262839308901,2.37091939712118,5.79803196919033,-3.08185225573063,2.29345238508063e-13,5.37838179490553e-11
"730","3",135310227,135310727,501,"*",5.88860864800669,6.5493947376546,4.63382426653813,1.86129331649682,2.35161995718051e-13,5.50644557033819e-11
"731","3",75224363,75224863,501,"*",5.60344327063664,6.32420454102096,4.09687977364906,2.1258412415868,2.35450327677981e-13,5.50644557033819e-11
"732","2",14756919,14757419,501,"*",7.70941758238214,8.25591330997707,6.8190221077476,1.38130394872299,2.38037014853503e-13,5.55524855938103e-11
"733","8",72418485,72418985,501,"*",6.04480693928116,6.72552823247702,4.71223236856622,1.98014199129809,2.38186992947174e-13,5.55524855938103e-11
"734","3",117661502,117662002,501,"*",5.32491841156729,6.07487870844598,3.67316647925371,2.27359826300494,2.42516674598665e-13,5.6460448355416e-11
"735","10",82866333,82866833,501,"*",6.78044456573699,7.34721837878721,5.83367394155186,1.4982081447021,2.4276347190561e-13,5.6460448355416e-11
"736","1",50251716,50252216,501,"*",5.65616900859138,6.36295809068255,4.21329003916816,2.02622547585201,2.43367642857752e-13,5.6460448355416e-11
"737","1",176789641,176790141,501,"*",5.30592098399179,6.06601914834338,3.59938160484336,2.30281163397036,2.43401013336267e-13,5.6460448355416e-11
"738","4",116531860,116532360,501,"*",4.69643583473424,5.62620209795918,1.30100306060116,3.7994594155303,2.43742062545398e-13,5.64629478707807e-11
"739","10",108561642,108562142,501,"*",5.20951616877249,6.00721299571329,3.27537087486338,2.52366985236025,2.46111863233541e-13,5.6934765784411e-11
"740","X",131704272,131704772,501,"*",4.95515954089503,1.63927981591267,5.8808399206899,-3.57917003381277,2.50246613037296e-13,5.7813054691392e-11
"741","2",13307504,13308004,501,"*",6.57109382029127,7.15906974141834,5.56201560842569,1.56856058653982,2.516045835002e-13,5.80483352038154e-11
"742","12",129212109,129212609,501,"*",5.99192366533349,6.64808528115079,4.75445346591702,1.84360310350765,2.54255883114481e-13,5.85809666650748e-11
"743","10",25755179,25755679,501,"*",6.15124131811547,6.78048483402069,5.00960836070329,1.71781843189812,2.56432903472766e-13,5.90030367589463e-11
"744","11",36817592,36818092,501,"*",6.34714034061898,6.93591611945467,5.33563965602263,1.5635732447919,2.59251830398369e-13,5.95714709962962e-11
"745","11",55657955,55658455,501,"*",5.35022864425178,6.12543379933673,3.55720485252911,2.453131018468,2.65792444156749e-13,6.09294990047573e-11
"746","1",158334566,158335066,501,"*",4.84243871733518,5.68193385134266,2.5948528059807,2.88081816070276,2.65874695875881e-13,6.09294990047573e-11
"747","20",15486982,15487482,501,"*",6.39654649080688,6.9924874791548,5.36310068869443,1.56150148617472,2.66903312020374e-13,6.10251042743623e-11
"748","2",14778040,14778540,501,"*",6.71714951520255,7.30208852292668,5.71721999189832,1.5436723211942,2.67368932452355e-13,6.10251042743623e-11
"749","X",31609010,31609510,501,"*",6.09810068660239,6.79033119389777,4.71810634933167,2.03119909114117,2.67917883550855e-13,6.10251042743623e-11
"750","1",110634667,110635167,501,"*",6.25954868632272,6.90815107654248,5.04982428059903,1.84498834938493,2.67991688525114e-13,6.10251042743623e-11
"751","22",31248067,31248567,501,"*",4.91246792154329,5.73737573056758,2.78322740812799,2.75760775298926,2.68076681465893e-13,6.10251042743623e-11
"752","13",18675218,18675718,501,"*",5.47501131940991,6.21787939786045,3.86016863850448,2.31736039477705,2.75606482783498e-13,6.26557620793899e-11
"753","2",22894064,22894564,501,"*",5.67931208515386,6.39588890450305,4.19218302352036,2.09559110773043,2.82696044981136e-13,6.41821387222909e-11
"754","22",26713951,26714451,501,"*",7.61586244501036,8.10987733222128,6.85865696891895,1.22279749087057,2.83221759632264e-13,6.42162143013429e-11
"755","14",27366507,27367007,501,"*",5.07793852598864,5.86565305786588,3.20840823682204,2.50286656992102,2.86008126003924e-13,6.47620890137467e-11
"756","18",51613940,51614440,501,"*",7.1258639026801,7.70961205022316,6.12950084132114,1.56516481074071,2.97680543496852e-13,6.73159660782207e-11
"757","8",52897356,52897856,501,"*",7.37056792866716,7.86264243197198,6.61797092159111,1.19934167686487,3.02682051565742e-13,6.8356562974341e-11
"758","8",72784148,72784648,501,"*",4.97401555255304,5.79425942693949,2.88041705074685,2.70952426659177,3.09180397198585e-13,6.97320083697568e-11
"759","2",210007756,210008256,501,"*",6.21976697251946,4.99410501447565,6.87273407645516,-1.80867713946625,3.14640307983399e-13,7.08699311887035e-11
"760","9",87080809,87081309,501,"*",5.80247683070856,6.48886479538761,4.446796685393,2.01752410465413,3.25240325802585e-13,7.3161099498103e-11
"761","10",111260997,111261497,501,"*",5.70103467182385,6.39925498024012,4.29557535515895,1.99640927608518,3.29046240659025e-13,7.39199569127275e-11
"762","3",6718291,6718791,501,"*",5.17383694663686,5.94946441319363,3.37830596224763,2.50375914677055,3.36676205603479e-13,7.55347647737001e-11
"763","10",12750732,12751232,501,"*",6.91430413366737,7.50922462422817,5.88401099901654,1.60662385612643,3.42657150224393e-13,7.67758598795043e-11
"764","3",95048517,95049017,501,"*",5.43904146137138,3.76969565853187,6.1923072106263,-2.32597757761189,3.61064468159851e-13,8.07943185178951e-11
"765","13",108120351,108120851,501,"*",4.86258806863864,1.3772825160913,5.7966944656944,-3.72786780570041,3.68872028969525e-13,8.24334958543427e-11
"766","1",57411253,57411753,501,"*",8.29076857184777,8.78899535667377,7.52348722795689,1.23106756951667,3.71505067543994e-13,8.29135291608174e-11
"767","11",43617419,43617919,501,"*",6.12963226024568,4.97748669827727,6.7619418349395,-1.72799793735528,3.89365798707506e-13,8.67864383512878e-11
"768","3",6805190,6805690,501,"*",6.90202781050569,7.44956464661952,6.00880989524482,1.41296276499712,4.02089001819751e-13,8.9505640069142e-11
"769","21",24125709,24126209,501,"*",4.64250034856531,5.5719525645327,1.25334839929363,3.48837298227099,4.03353508347903e-13,8.9670362913057e-11
"770","7",146004752,146005252,501,"*",6.04585179543916,6.7108289942351,4.77514538464478,1.87694724623746,4.17843997893186e-13,9.27711353140562e-11
"771","6",148893411,148893911,501,"*",5.80357695980777,4.31443508409409,6.52059034872049,-2.05010974457862,4.19522382558489e-13,9.30229668968017e-11
"772","13",28984805,28985305,501,"*",4.66758528789291,5.58543877212492,1.49228373813345,3.55611915263719,4.22429381063654e-13,9.35462203729017e-11
"773","2",238643990,238644490,501,"*",6.22868583669868,6.86484851701593,5.06318743092982,1.71709223247121,4.24920541128019e-13,9.39761524840412e-11
"774","5",112614914,112615414,501,"*",6.47081193987303,5.45270365734933,7.06176037571266,-1.55271969898046,4.31015780156469e-13,9.52010280930099e-11
"775","13",29140188,29140688,501,"*",7.32843965499884,7.88598038803052,6.40770983974184,1.4395797290034,4.32042679200781e-13,9.53047127107189e-11
"776","15",40372939,40373439,501,"*",5.07424483364719,2.97754840480002,5.8948992799388,-2.69224093815726,4.3310200851545e-13,9.54152747059076e-11
"777","8",137748787,137749287,501,"*",6.92893805463679,7.47745611394892,6.03305311327054,1.41982209770111,4.40364433737754e-13,9.68903769149793e-11
"778","18",700203,700703,501,"*",4.88606890844445,1.89895273962777,5.79209647719479,-3.39060420255487,4.44373467622568e-13,9.76467857041376e-11
"779","16",6111329,6111829,501,"*",5.82561167292656,4.45673549353548,6.5151857078553,-1.95957760323697,4.52421773680187e-13,9.92877042167105e-11
"780","15",54317487,54317987,501,"*",4.77643764282052,5.63264045944066,2.37847714457313,3.06799394773551,4.53441064338292e-13,9.9383817278392e-11
"781","8",136000225,136000725,501,"*",4.68961942457428,5.56597451298761,2.08374687961956,3.1229985099925,4.63702302686908e-13,1.01502712244236e-10
"782","18",43303326,43303826,501,"*",5.34641694908406,6.08806806412717,3.73779582750172,2.29165766496056,4.68604214597692e-13,1.02444551559069e-10
"783","4",16894335,16894835,501,"*",4.97105446349414,5.80468631894717,2.77235443610389,2.79878329292528,4.69297215332914e-13,1.02465023421308e-10
"784","16",66028775,66029275,501,"*",5.00650475456528,5.82644949414416,2.91515860768624,2.59056048702166,4.75532948732898e-13,1.03694083991682e-10
"785","2",107025894,107026394,501,"*",4.90668507930019,5.74656219418311,2.65584910179603,2.99572806513676,4.88028029632077e-13,1.06283179477504e-10
"786","1",41639571,41640071,501,"*",7.15934520516677,6.32093361241884,7.68615623841912,-1.32908283375221,4.97709741460049e-13,1.08253768423062e-10
"787","3",6035906,6036406,501,"*",6.66796910924219,7.25452031769029,5.66319246202318,1.54807379498598,5.01893526898402e-13,1.09025049010797e-10
"788","8",98157811,98158311,501,"*",5.91588555843801,6.57172139282606,4.67962521911642,1.81440572423697,5.05048714585303e-13,1.09571215923952e-10
"789","5",153900966,153901466,501,"*",4.94926495471465,5.76240422984234,2.90811179358595,2.66963915049063,5.06949659996285e-13,1.09844233173187e-10
"790","3",12679434,12679934,501,"*",7.47577998942607,7.9931046877946,6.66152320669703,1.28826256397925,5.08098517110279e-13,1.09910205304219e-10
"791","10",25689278,25689778,501,"*",6.18705916324516,6.82728891359886,5.00729174528072,1.7550490071787,5.0853994779792e-13,1.09910205304219e-10
"792","8",110105271,110105771,501,"*",4.67042364263372,5.55504962913696,1.96874490121699,3.12800303135127,5.19835135486033e-13,1.12209564510633e-10
"793","14",56244114,56244614,501,"*",4.8367807034922,5.6785233624644,2.56995325473303,2.87106562150909,5.22641803910401e-13,1.1267313683848e-10
"794","2",182081541,182082041,501,"*",4.88105324827211,1.9393758559155,5.78397054185644,-3.37848853028028,5.27750032773687e-13,1.13631095847511e-10
"795","2",122804434,122804934,501,"*",5.55878662625306,6.26833182907382,4.10361412266066,2.11498371023534,5.43203256087168e-13,1.16811248118428e-10
"796","4",40003985,40004485,501,"*",6.48639984392391,5.43678578418401,7.08752831426136,-1.5955562909156,5.46257907758363e-13,1.17320552003209e-10
"797","3",133444049,133444549,501,"*",6.59147541250879,7.18468405091784,5.56645037168407,1.61837778337216,5.67007114141893e-13,1.21590535685131e-10
"798","9",118230338,118230838,501,"*",5.99559840813389,6.62385138875963,4.85734065207083,1.72106301999024,5.67561901032621e-13,1.21590535685131e-10
"799","1",177406378,177406878,501,"*",4.84195581115437,5.68977583010475,2.52161872950356,2.84226745226384,5.83292757770386e-13,1.24804209365344e-10
"800","10",117699588,117700088,501,"*",6.66421939952415,7.24391835274641,5.67989579208743,1.48810856921575,5.8700195922477e-13,1.25440851181435e-10
"801","X",27746527,27747027,501,"*",4.74368292976045,5.70368657919618,0.550976761267648,4.08482450695769,6.25732335717189e-13,1.33550497689812e-10
"802","15",54580574,54581074,501,"*",5.12201632483721,5.93719234018081,3.06604829434343,2.63487780077936,6.3399084965251e-13,1.35144398597124e-10
"803","X",118702691,118703191,501,"*",5.4021642869566,6.12158977100903,3.90183940484641,2.15638761241661,6.64153921179977e-13,1.4139779085565e-10
"804","X",25976805,25977305,501,"*",5.34895963270856,3.5358374441923,6.12752618496426,-2.4423385692386,6.73815126668804e-13,1.43276226896823e-10
"805","3",117278812,117279312,501,"*",7.27927789250534,7.77315370383101,6.52240342246901,1.21673650076579,6.8259161974375e-13,1.44962109475965e-10
"806","17",19533603,19534103,501,"*",6.46393779388565,7.05651046653315,5.44086341161842,1.5299821157081,7.02343022331395e-13,1.4897166056046e-10
"807","4",16706204,16706704,501,"*",5.45798547366998,6.19886569081679,3.85328892529064,2.20549308192009,7.06750383371031e-13,1.49577668727217e-10
"808","7",138603349,138604318,970,"*",5.75448236743006,4.40216675552038,6.44005218624562,-1.97376994880333,7.06949989655887e-13,1.49577668727217e-10
"809","9",117929535,117930035,501,"*",5.09978808880806,5.87729211702054,3.29305431342486,2.48740166836575,7.2438794634458e-13,1.53077768270923e-10
"810","2",232611407,232611907,501,"*",7.44090343665674,7.95646573398346,6.63107273236495,1.29289151254386,7.26404083284214e-13,1.53314307740868e-10
"811","14",41144235,41144735,501,"*",5.02898750920135,5.8444060838715,2.97124356343703,2.6194549243938,7.33031727965004e-13,1.54522365165772e-10
"812","13",56861422,56861922,501,"*",5.79259134911107,6.68325997891187,3.01628381548694,3.32065145325043,7.5245107488229e-13,1.58420604507052e-10
"813","10",60300408,60300908,501,"*",5.36186661266701,6.08963948571109,3.82200909436624,2.14910822339551,7.89375606630602e-13,1.65990252101297e-10
"814","6",169253722,169254222,501,"*",4.82599631565172,1.72429402817008,5.73941879051689,-3.44979942675695,8.17872979877675e-13,1.71771411417602e-10
"815","1",145932366,145932866,501,"*",5.729573055852,4.1966716678837,6.45589712897341,-2.11185871828274,8.36155186689813e-13,1.75240529531894e-10
"816","10",108052918,108053418,501,"*",5.63252481756695,6.32994159737052,4.23051401432384,2.02344472712088,8.36440950982264e-13,1.75240529531894e-10
"817","21",24119019,24119519,501,"*",7.31796098261375,7.85129271071381,6.46261399969571,1.36323556281254,8.48257057143571e-13,1.77498567901041e-10
"818","6",97668879,97669379,501,"*",4.73379254811119,5.5924952197118,2.31176016788383,2.99064029184852,8.58436368997402e-13,1.79409003387601e-10
"819","1",181655847,181656347,501,"*",6.50741700954654,7.10160626718549,5.47937730717106,1.59602007022987,8.79859857977999e-13,1.8366188229573e-10
"820","2",13599922,13600422,501,"*",6.19425998078929,6.82914315706856,5.03321334676539,1.73320304408574,8.8798103926274e-13,1.84948365478976e-10
"821","4",16686102,16686602,501,"*",6.60219862252067,7.1859981234216,5.60568200736533,1.56164012552721,8.88186619276307e-13,1.84948365478976e-10
"822","14",46230488,46230988,501,"*",4.62423045638362,5.55868197919102,1.13152000816106,3.74199280181844,8.9246316246353e-13,1.85612794803455e-10
"823","16",86918627,86919127,501,"*",4.68793885166065,5.60125031849344,1.58803022650104,3.31644349921163,8.94675440081597e-13,1.85846809095346e-10
"824","13",19167295,19167795,501,"*",5.46038811423962,6.19485029998817,3.88787790739109,2.20237017065544,9.15190553399716e-13,1.898776051312e-10
"825","2",236972669,236973169,501,"*",6.04915547782053,6.69334497480446,4.85531938798725,1.76904609390144,9.19274863897169e-13,1.90493808705615e-10
"826","15",67411466,67411966,501,"*",5.14123351734789,3.15167816886031,5.94709015439652,-2.58123010223571,9.21161735867706e-13,1.90653714334711e-10
"827","13",57315096,57315596,501,"*",7.13689481903151,7.68482463124547,6.24260957965177,1.40100414125317,9.32598968558858e-13,1.92787490286439e-10
"828","3",123789486,123789986,501,"*",5.86398064794439,6.51857126482968,4.63233285840185,1.85836404730137,9.47235167703571e-13,1.9557660603897e-10
"829","12",45803739,45805193,1455,"*",4.93751375981457,2.46531109522559,5.80128114474725,-2.99951981913537,9.83091077838243e-13,2.02734963190676e-10
"830","4",48254204,48254704,501,"*",5.31604919304963,3.39192118117181,6.11223204061207,-2.51754437301492,9.96556659740251e-13,2.05264257151655e-10
"831","5",27220219,27220719,501,"*",4.77334882426185,5.6383100572489,2.28903523198602,2.96502660579987,1.00442029610078e-12,2.06634999976893e-10
"832","15",48627172,48627672,501,"*",6.2565943277556,5.13707542041225,6.87929300683917,-1.66564979358956,1.01953992728751e-12,2.09493397703387e-10
"833","6",53263899,53264399,501,"*",5.51575416738079,3.87667980605237,6.26330277618658,-2.24021181692682,1.02315788803566e-12,2.09984425237456e-10
"834","1",231272877,231273377,501,"*",5.68487068875595,4.28193676991383,6.38250279336733,-1.99303650975119,1.03035445391016e-12,2.1103735687369e-10
"835","12",129599373,129599873,501,"*",6.29057867571331,6.90383566757331,5.20220508501772,1.64571866403138,1.03075722101061e-12,2.1103735687369e-10
"836","11",114540735,114541235,501,"*",4.71673481724885,5.58229173988955,2.22633626869945,2.99212354911001,1.0484957489277e-12,2.14412363929644e-10
"837","14",92077096,92077596,501,"*",5.28693906731556,3.47432343665997,6.06542156876064,-2.38604186715818,1.05393846240651e-12,2.15085866587614e-10
"838","8",7228038,7228538,501,"*",6.45198378416724,7.0518193670012,5.4064218148385,1.55628775853772,1.05430547971093e-12,2.15085866587614e-10
"839","9",86494576,86495076,501,"*",5.56312700419978,6.25955450873539,4.16534796881397,2.04396330249702,1.0648051810327e-12,2.16968967984491e-10
